soft_combat,soft_collect,soft_explore,delta_combat,delta_collect,delta_explore,anfis_teacher_output
0.1928918716963998,0.3328827047177581,0.474225423585842,-0.4466164169907957,0.127117849112539,0.3194985678782566,0.8155215212177485
0.1820196997399029,0.5601675289722354,0.2578127712878618,-0.0108721719564969,0.2272848242544773,-0.2164126522979802,0.9137362116723848
0.5958907286976481,0.2694303597662341,0.1346789115361178,0.4138710289577452,-0.2907371692060013,-0.1231338597517439,0.9930326091330713
0.3221509728142709,0.530034556970165,0.1478144702155639,-0.2737397558833772,0.2606041972039308,0.0131355586794461,0.8717338634896249
0.1683627216172333,0.2967593456388142,0.5348779327439526,-0.1537882511970376,-0.2332752113313508,0.3870634625283886,0.8532667600763957
0.7133312457521611,0.1680867656368082,0.1185819886110306,0.5449685241349278,-0.1286725800020059,-0.4162959441329218,1.032535865998641
0.150227506505854,0.6827813678170116,0.1669911256771344,-0.5631037392463071,0.5146946021802034,0.0484091370661037,0.8191133487496689
0.5975057753103605,0.2713835757459195,0.13111064894372,0.4472782688045065,-0.4113977920710921,-0.0358804767334144,0.9938526757014493
0.3016480813332831,0.540795536867309,0.1575563817994078,-0.2958576939770774,0.2694119611213895,0.0264457328556878,0.8666382910600031
0.6374988805325206,0.2298434335926079,0.1326576858748714,0.3358507991992374,-0.3109521032747011,-0.0248986959245364,0.978142779321167
0.1777988789615102,0.5927143569456006,0.2294867640928891,-0.4597000015710103,0.3628709233529927,0.0968290782180177,0.8314308980891214
0.4394125135998348,0.2943431760555773,0.2662443103445878,0.2616136346383245,-0.2983711808900233,0.0367575462516986,0.9519933391168194
0.7145316235360246,0.1872342056726897,0.0982341707912857,0.2751191099361898,-0.1071089703828876,-0.168010139553302,0.980302613285796
0.0724857017815737,0.0905378333359617,0.8369764648824646,-0.6420459217544509,-0.0966963723367279,0.7387422940911789,0.7495461311570625
0.4128696150054079,0.4288825483241916,0.1582478366704003,0.3403839132238342,0.3383447149882299,-0.6787286282120643,1.0017613678942825
0.5985340860132722,0.2624280687941436,0.1390378451925842,0.1856644710078642,-0.166454479530048,-0.0192099914778161,0.9535803983098238
0.4815384505056631,0.3710788752915944,0.1473826742027424,-0.1169956355076091,0.1086508064974507,0.0083448290101582,0.9018734710174948
0.1650232500880893,0.7286187861114461,0.1063579638004645,-0.3165152004175737,0.3575399108198517,-0.0410247104022779,0.8629841465469875
0.6352902048818837,0.2450492908362829,0.1196605042818333,0.4702669547937944,-0.4835694952751632,0.0133025404813687,0.9966967092618209
