trial_id,strategy,window_index,target_multiplier,multiplier_clamped,mlp_output,soft_combat,soft_collect,soft_explore,delta_combat,delta_collect,delta_explore
513,oscillating_session,4,1.0640161694216639,false,0.963609084710832,0.6240221356457775,0.21971044095097952,0.1562674234032431,0.09525165011206344,0.009792609143406017,-0.1050442592554694
513,oscillating_session,5,0.9005570132172622,false,0.8818795066086311,0.06482814563455805,0.08077494316348369,0.8543969112019583,-0.10108204192492143,-0.03482582293586456,0.13590786486078593
513,oscillating_session,6,1.0636718553195739,false,0.963436927659787,0.6291518260155575,0.217065336103828,0.15378283788061445,0.09853967476685488,0.01650904182699811,-0.11504871659385296
513,oscillating_session,7,0.9053818267885425,false,0.8842919133942713,0.07136759909829567,0.08911940938997404,0.8395129915117303,-0.09835749573838015,-0.026827448735257498,0.1251849444736377
513,oscillating_session,8,1.0628061623134095,false,0.9630040811567048,0.6287106381987826,0.21747181752381056,0.15381754427740682,0.09835266471327997,0.01972650832547071,-0.1180791730387507
513,oscillating_session,9,0.9004178054302334,false,0.8818099027151167,0.06343954705930435,0.0789237525818308,0.8576367003588649,-0.10073446204254755,-0.02775586365476443,0.1284903256973119
513,oscillating_session,10,1.0616958049037355,false,0.9624489024518678,0.6264824392687895,0.21845367647757363,0.1550638842536369,0.09839874423306227,0.02242987261038773,-0.12082861684345003
513,oscillating_session,11,0.9024987670091802,false,0.8828503835045901,0.06642186246838917,0.0832776881398151,0.8503004493917956,-0.09913905207697649,-0.024851885674056134,0.12399093775103265
513,oscillating_session,12,1.0615792788729488,false,0.9623906394364744,0.6268048880039456,0.21841156377529386,0.15478354822076051,0.09871757120678337,0.02314384271880432,-0.12186141392558775
513,oscillating_session,13,0.9019313777777282,false,0.8825666888888641,0.06548871344178056,0.08203048203480831,0.8524808045234112,-0.09929255252390118,-0.024713634618982627,0.12400618714288386
513,oscillating_session,14,1.0609322862377975,false,0.9620671431188987,0.6247727080321989,0.21942271020383733,0.15580458176396378,0.09828041161039469,0.023918124217420872,-0.12219853582781559
513,oscillating_session,15,0.9017328318196705,false,0.8824674159098352,0.06517824122156826,0.08188259591628054,0.8529391628621512,-0.0990820519159129,-0.024519347334072433,0.12360139924998526
513,oscillating_session,16,1.0620475001529626,false,0.9626247500764813,0.6291603570887229,0.2172377690544916,0.15360187385678556,0.09983719841900734,0.023443008807612603,-0.12328020722661998
513,oscillating_session,17,0.902613449441076,false,0.882907724720538,0.06647133909056138,0.08243904743473193,0.8510896134747066,-0.09892066650614328,-0.02402951032059908,0.12295017682674231
513,oscillating_session,18,1.0610248149122512,false,0.9621134074561256,0.6254636912325031,0.21911647096420322,0.1554198378032938,0.09845323908828219,0.024182569834422046,-0.1226358089227042
513,oscillating_session,19,0.9035807567264131,false,0.8833913783632066,0.06795052846237898,0.08506491585943206,0.846984555678189,-0.09833668146923968,-0.02328766764733592,0.1216243491165756
514,oscillating_session,0,1.0742072587343614,false,0.9687046293671807,0.6245991701706366,0.21945204392213924,0.1559487859072243,0.08737975105119095,-0.03416438682335826,-0.05321536422783274
514,oscillating_session,1,0.8880723547344067,false,0.8756371773672034,0.07127886349443849,0.08900679117709664,0.8397143453284649,-0.10483026626702574,-0.06304864659986353,0.16787891286688927
514,oscillating_session,2,1.0682235049826885,false,0.9657127524913443,0.627183309202731,0.21813821863646898,0.1546784721608,0.09339014732556972,-0.005394624382092789,-0.08799552294347696
514,oscillating_session,3,0.9007525098857767,false,0.8819772549428884,0.0687593783245247,0.08603033748029904,0.8452102841951763,-0.10215407613556304,-0.043408601414315906,0.145562677549879
514,oscillating_session,4,1.0645233556304672,false,0.9638626778152336,0.6258387818408844,0.21878445710377586,0.1553767610553398,0.09561596776001374,0.009440214897021904,-0.1050561826570357
514,oscillating_session,5,0.891397718284878,false,0.877299859142439,0.05077568260311983,0.06398883263267933,0.8852354847642008,-0.10558775233931972,-0.03983053691341365,0.1454182892527333
514,oscillating_session,6,1.0625046208386708,false,0.9628533104193354,0.6263468579481373,0.218667056100854,0.1549860859510088,0.09875992596598143,0.01852209120106288,-0.11728201716704423
514,oscillating_session,7,0.901720176066868,false,0.882461088033434,0.065740465986471,0.0824792117073487,0.8517803223061804,-0.09904996941231292,-0.027890889477307584,0.12694085888962048
514,oscillating_session,8,1.0622275121447216,false,0.9627147560723608,0.6274552407655698,0.2178884504905803,0.15465630874385006,0.09917945384511062,0.02109914900085416,-0.12027860284596475
514,oscillating_session,9,0.8993504608431075,false,0.8812762304215538,0.06177692950066421,0.07746004175986344,0.8607630287394724,-0.10027787568789426,-0.02735911831861715,0.12763699400651135
514,oscillating_session,10,1.0615855124356004,false,0.9623937562178002,0.6269377007985845,0.21841170084292807,0.15465059835848746,0.09935371840785012,0.02313411490188738,-0.1224878333097375
514,oscillating_session,11,0.9001912443363111,false,0.8816966221681556,0.06289395756953681,0.07854932013192081,0.8585567222985424,-0.09966552008321927,-0.025764833781980995,0.12543035386520024
514,oscillating_session,12,1.0612791301641213,false,0.9622405650820607,0.6262624835618126,0.21856518556104296,0.15517233087714447,0.09924469373942924,0.023969375981349933,-0.1232140697207792
514,oscillating_session,13,0.9037562540276369,false,0.8834791270138185,0.0682542907538472,0.08554442702676228,0.8462012822193905,-0.09793117222478909,-0.02312766437333924,0.12105883659812833
514,oscillating_session,14,1.0607294348665313,false,0.9619657174332656,0.6239830398965743,0.21974125328950533,0.1562757068139202,0.09816680418546575,0.02406968281748545,-0.12223648700295126
514,oscillating_session,15,0.903117859137921,false,0.8831599295689605,0.06733020751947139,0.08398371089406045,0.8486860815864681,-0.09827908678330488,-0.023878484746393647,0.12215757152969847
514,oscillating_session,16,1.0615610770954573,false,0.9623815385477287,0.6270783308754289,0.2181979776115249,0.1547236915130463,0.09912907625847384,0.023549340692763765,-0.1226784169512376
514,oscillating_session,17,0.8997348731377115,false,0.8814684365688558,0.062103643706237464,0.0778050918062092,0.8600912644875534,-0.10010205276982576,-0.025633327256660066,0.12573538002648577
514,oscillating_session,18,1.0608973692373544,false,0.9620496846186772,0.6252337868219311,0.219218373976323,0.15554783920174609,0.09886760599583011,0.02448065557137208,-0.12334826156720208
514,oscillating_session,19,0.9043710095058606,false,0.8837865047529303,0.06917525556395455,0.08657839763715547,0.8442463467988899,-0.09761023518031192,-0.022655534001789768,0.12026576918210158
515,oscillating_session,0,1.0749253583629388,false,0.9690636791814694,0.6272665713381355,0.2180800063712665,0.15465342229059792,0.08817997140144063,-0.03457599808862005,-0.05360397331282063
515,oscillating_session,1,0.8848555106381495,false,0.8740287553190748,0.06539342305551729,0.08203457611970738,0.8525720008247752,-0.10683596450377697,-0.06501682773750178,0.17185279224127875
515,oscillating_session,2,1.0679746280679563,false,0.9655883140339782,0.6268267606057507,0.21826764181141614,0.154905597582833,0.09364482611242608,-0.004641859708738594,-0.08900296640368754
515,oscillating_session,3,0.8977366773439954,false,0.8804693386719977,0.06244045694219935,0.07862316086358181,0.8589363821942188,-0.10376451282036714,-0.045142646080467336,0.1489071589008344
515,oscillating_session,4,1.0639743723627801,false,0.9635881861813901,0.6247165699557005,0.21937572186247936,0.15590770818182006,0.09604767492979333,0.010625916043342148,-0.1066735909731355
515,oscillating_session,5,0.8954480300150605,false,0.8793250150075302,0.056933606437050914,0.07172456878762773,0.8713418247753214,-0.10310151660473954,-0.03685720469211601,0.13995872129685555
515,oscillating_session,6,1.0626461106943696,false,0.9629240553471848,0.626601999417302,0.21847703706463364,0.15492096351806428,0.09872945627075769,0.018225697198620577,-0.11695515346937824
515,oscillating_session,7,0.9027101254632011,false,0.8829560627316005,0.06726347146151274,0.0844092042584424,0.848327324280045,-0.09869093899720638,-0.027462361802822965,0.1261533008000294
515,oscillating_session,8,1.0623597703699783,false,0.9627808851849892,0.6277653058741746,0.21779334547149412,0.15444134865433135,0.09906689302575405,0.02079158910193943,-0.11985848212769346
515,oscillating_session,9,0.8991776984269058,false,0.8811898492134529,0.06151386071219389,0.0773875485089356,0.8610985907788705,-0.10052860843056638,-0.02756762671740995,0.1280962351479763
515,oscillating_session,10,1.0609774758632682,false,0.9620897379316341,0.6244163659609783,0.2195649933398136,0.1560186406992081,0.09850072567323886,0.023355894747076444,-0.12185662042031531
515,oscillating_session,11,0.8985683200526284,false,0.8808851600263142,0.060467897880916756,0.07555659496076633,0.8639755071583168,-0.10023403245275125,-0.026853393190760688,0.12708742564351194
515,oscillating_session,12,1.0617354956370364,false,0.9624687478185182,0.6281107742360049,0.2176279926324772,0.15426123313151782,0.10012904018960056,0.023824044067980804,-0.12395308425758139
515,oscillating_session,13,0.9004292908404334,false,0.8818156454202167,0.0631724383796089,0.07856154075904331,0.8582660208613478,-0.09939117262419839,-0.025043104714443626,0.12443427733864204
515,oscillating_session,14,1.0604611155419699,false,0.961831557770985,0.6236645635417045,0.21991361860473677,0.15642181785355866,0.0985738167116898,0.02487545005359751,-0.12344926676528728
515,oscillating_session,15,0.9011505743315626,false,0.8821762871657813,0.06428758634253713,0.08028358138430942,0.8554288322731535,-0.09881142146156735,-0.02447619612860996,0.12328761759017731
515,oscillating_session,16,1.0613829886249824,false,0.9622924943124912,0.6271550410898671,0.21827074271372138,0.15457421619641154,0.09969224140110183,0.024262811108796634,-0.12395505250989841
515,oscillating_session,17,0.8999955935378501,false,0.881598796768925,0.06246276229589734,0.07850852247607126,0.8590287152280314,-0.09962311465741963,-0.024944698295137402,0.12456781295255698
515,oscillating_session,18,1.0608138823161029,false,0.9620079411580514,0.625038907238932,0.21919644727520673,0.15576464548586133,0.09903666322271659,0.024745088633144452,-0.1237817518558611
515,oscillating_session,19,0.9021995170810428,false,0.8827007585405214,0.06587333428171757,0.08172603994425226,0.8524006257740301,-0.09842400763126269,-0.023919560156085207,0.12234356778734784
516,oscillating_session,0,1.074565020919706,false,0.968883510459853,0.6259039950798213,0.21875803678111425,0.15533796813906445,0.08777119852394638,-0.03437258896566575,-0.053398609558280685
516,oscillating_session,1,0.8876192314233957,false,0.8754106157116979,0.0704608287764716,0.08798940951560784,0.8415497617079206,-0.10519311092424244,-0.06329140045561793,0.16848451137986037
516,oscillating_session,2,1.0677829436994248,false,0.9654924718497124,0.6257820692983114,0.21897533544388315,0.15524259525780557,0.09296119450958218,-0.00500820254044998,-0.08795299196913225
516,oscillating_session,3,0.8990394530742376,false,0.8811207265371188,0.06549427031414957,0.0821764330039969,0.8523292966818535,-0.103013503538541,-0.044545412510280824,0.14755891604882182
516,oscillating_session,4,1.0641754050488015,false,0.9636887025244008,0.6249876559312108,0.21932745727766084,0.15568488679112835,0.09573856320813967,0.009963518524902598,-0.1057020817330423
516,oscillating_session,5,0.9031769179085078,false,0.8831894589542539,0.06878289239729272,0.08613300869869954,0.8450840989040077,-0.09984443481447763,-0.03298387160625657,0.13282830642073418
516,oscillating_session,6,1.0632861467266297,false,0.9632440733633149,0.6275792733858032,0.21801708678111248,0.1544036398330842,0.0977478099264188,0.016476513300344275,-0.11422432322676312
516,oscillating_session,7,0.9042323026733503,false,0.8837171513366752,0.06967061344395499,0.08643838725171138,0.8438909993043335,-0.09894913103406133,-0.027940050548579315,0.12688918158264062
516,oscillating_session,8,1.0622889013852532,false,0.9627454506926266,0.6265802776174229,0.21834239385506363,0.1550773285275135,0.09780850752819747,0.020013166597000143,-0.11782167412519756
516,oscillating_session,9,0.9043382140227112,false,0.8837701070113556,0.06946035478556845,0.08675274949841992,0.8437868957160116,-0.09867002157981813,-0.025467676689093027,0.12413769826891113
516,oscillating_session,10,1.0624396241383403,false,0.9628208120691701,0.628630522332788,0.2173843894876326,0.15398508817957926,0.09868203515829321,0.021362118314398715,-0.12004415347269193
516,oscillating_session,11,0.905359116678359,false,0.8842805583391795,0.07081175916847393,0.08844215475111647,0.8407460860804097,-0.09826820433848898,-0.02372918760087578,0.12199739193936487
516,oscillating_session,12,1.0613097253706727,false,0.9622558626853364,0.6250994306671599,0.21927792112998834,0.15562264820285174,0.09749855841266353,0.02264029859304853,-0.12013885700571209
516,oscillating_session,13,0.9016084643074032,false,0.8824052321537016,0.0650437314966094,0.0817845423168976,0.853171726186493,-0.09976771886230074,-0.025399804628793238,0.1251675234910939
516,oscillating_session,14,1.061162936657977,false,0.9621824683289885,0.6253148972523025,0.21918242374393468,0.15550267900376277,0.09824394652309743,0.023439501187955847,-0.12168344771105327
516,oscillating_session,15,0.9018343039111723,false,0.8825181519555861,0.06538318563902039,0.08114352276405114,0.8534732915969284,-0.09920875091781639,-0.02500401946239597,0.12421277038021244
516,oscillating_session,16,1.061525363576917,false,0.9623636817884585,0.6272183451022655,0.21833840593179168,0.15444324896594286,0.099104422196502,0.02365565132664496,-0.122760073523147
516,oscillating_session,17,0.9006287878152559,false,0.881915393907628,0.06347397459173754,0.07891175319701917,0.8576142722112432,-0.09975021561560699,-0.025269039891780254,0.12501925550738724
516,oscillating_session,18,1.0605473032090018,false,0.9618746516045009,0.6237383331171322,0.21987562084948212,0.15638604603338574,0.09825415662669351,0.024600832371492715,-0.12285498899818625
516,oscillating_session,19,0.9044408671089941,false,0.883821433554497,0.0693040837061992,0.08671886965001831,0.8439770466437826,-0.09755236518459443,-0.022726442699794264,0.12027880788438872
517,oscillating_session,0,1.0749029133282688,false,0.9690524566641344,0.6272423752022825,0.2181485547743526,0.15460907002336496,0.08817271256068476,-0.03455543356769425,-0.053617278992990514
517,oscillating_session,1,0.8796246691999494,false,0.8714133345999747,0.05577179196288286,0.0699052644227542,0.874322943614363,-0.1097202761793406,-0.06866179060286548,0.17838206678220603
517,oscillating_session,2,1.0675674547858212,false,0.9653847273929106,0.6263922454823436,0.21858791969718921,0.15501983482046716,0.09438194273029982,-0.003458456839675328,-0.09092348589062454
517,oscillating_session,3,0.8939796384288003,false,0.8785908192144002,0.05608212729938306,0.0708180994912392,0.8730997732093777,-0.10502567554367825,-0.04675186584955773,0.15177754139323596
517,oscillating_session,4,1.0634801968470178,false,0.9633410984235089,0.6239973681398361,0.21976621486651823,0.15623641699364563,0.0968565993715611,0.011958128517893296,-0.1088147278894544
517,oscillating_session,5,0.905154660238725,false,0.8841783301193625,0.07174040335303267,0.08959246954546325,0.838667127101504,-0.09787746987594831,-0.030681433633791166,0.12855890350973948
517,oscillating_session,6,1.0625585692677382,false,0.9628802846338691,0.6254012594804417,0.2191441443162105,0.15545459620334784,0.09758402792505894,0.017388498887570353,-0.11497252681262926
517,oscillating_session,7,0.9038266796830574,false,0.8835143398415287,0.06904731941492864,0.0864630121464245,0.8444896684386468,-0.09859736247211265,-0.027632390429636555,0.1262297529017492
517,oscillating_session,8,1.061650257721708,false,0.962426128860854,0.6245577694052095,0.21951794921620943,0.155924281378581,0.09763498126660541,0.020573807820189888,-0.11820878908679527
517,oscillating_session,9,0.8981288128543647,false,0.8806654064271824,0.06003898018554767,0.07491604602439578,0.8650449737900565,-0.10101114987927473,-0.02897890548341117,0.12999005536268599
517,oscillating_session,10,1.061357730935212,false,0.962279865467606,0.6257470880172825,0.21899084345457964,0.15526206852813795,0.09900462743402805,0.022937205390667348,-0.12194183282469545
517,oscillating_session,11,0.9030630079878836,false,0.8831325039939418,0.06733704117062767,0.08439132924319409,0.8482716295861783,-0.09821977485017674,-0.024323810489948527,0.12254358534012527
517,oscillating_session,12,1.0615157443568306,false,0.9623588721784153,0.6264888759590463,0.21844329414735286,0.15506782989360077,0.0989917080414019,0.023188922128283662,-0.12218063016968556
517,oscillating_session,13,0.9063480850925019,false,0.884775042546251,0.07227339832334516,0.09028995501176694,0.8374366466648879,-0.09697044766172908,-0.022213756250877237,0.11918420391260626
517,oscillating_session,14,1.0612663538148381,false,0.9622341769074191,0.6252937206549246,0.21907920334345443,0.15562707600162093,0.09802678333626352,0.023087145123892205,-0.12111392846015567
517,oscillating_session,15,0.9018326545665032,false,0.8825173272832516,0.06536763784978758,0.08209440958362414,0.8525379525665884,-0.09935907650615672,-0.02493443654122454,0.12429351304738123
517,oscillating_session,16,1.0610339642213267,false,0.9621179821106634,0.6249091635777797,0.2192623406675361,0.15582849575468422,0.09831110416408795,0.023696273746316415,-0.12200737791040439
517,oscillating_session,17,0.9008490235835773,false,0.8820255117917887,0.06384173266177579,0.08029297116913488,0.8558652961690894,-0.0995024563599396,-0.02510341922709891,0.1246058755870385
517,oscillating_session,18,1.0610617933267932,false,0.9621318966633966,0.6254243786666793,0.21902709135521678,0.15554852997810387,0.09882307434951332,0.024047842596855357,-0.12287091694636876
517,oscillating_session,19,0.9026755070254664,false,0.8829387535127332,0.06661704257740539,0.08334852673701616,0.8500344306855784,-0.09846604878212284,-0.023870079567661434,0.12233612834978425
518,oscillating_session,0,1.0748089360026103,false,0.9690054680013052,0.6269034150197293,0.21833250200342413,0.1547640829768465,0.0880710245059188,-0.03450024939897278,-0.05357077510694608
518,oscillating_session,1,0.8793003755403554,false,0.8712511877701777,0.05517097170752564,0.0691836237248171,0.8756454045676572,-0.10987001583951794,-0.06889483806286306,0.1787648539023809
518,oscillating_session,2,1.067938712326411,false,0.9655703561632055,0.627713477846693,0.2178057180011317,0.15448080415217535,0.09485374075408759,-0.003639758361109746,-0.09121398239297784
518,oscillating_session,3,0.9010173772493084,false,0.8821096886246542,0.06709664328127864,0.08421234891706783,0.8486910078016535,-0.10178743184176298,-0.04262584157799598,0.14441327341975896
518,oscillating_session,4,1.063878362240396,false,0.963540181120198,0.6244887237069139,0.2195485411610064,0.15596273513207964,0.0959664218384565,0.01076276856858438,-0.10672919040704087
518,oscillating_session,5,0.8980363426451394,false,0.8806191713225697,0.060897667251770836,0.07609758269838751,0.8630047500498416,-0.10190082164962339,-0.035501349540776606,0.13740217119039988
518,oscillating_session,6,1.0631003632380454,false,0.9631511816190227,0.6280042012326874,0.2177984647033914,0.15419733406392133,0.09880138503953867,0.01765931992295755,-0.11646070496249611
518,oscillating_session,7,0.9000104932754069,false,0.8816062466377035,0.0631427878503176,0.07868129489610391,0.8581759172535786,-0.10029745448703387,-0.029373626996115954,0.12967108148314993
518,oscillating_session,8,1.0614729765481927,false,0.9623374882740964,0.6248328360991788,0.21933467146448088,0.15583249243634023,0.09829879633373462,0.021634474073231935,-0.11993327040696655
518,oscillating_session,9,0.8976831006246198,false,0.8804425503123099,0.05926871908732496,0.07415910611542641,0.8665721747972486,-0.10086007766994193,-0.028408537753454005,0.12926861542339596
518,oscillating_session,10,1.0607899098800089,false,0.9619959549400044,0.6240608951098564,0.21973807503293918,0.15620102985720438,0.0988355984378001,0.023787714247836017,-0.12262331268563614
518,oscillating_session,11,0.8955988103069106,false,0.8794004051534553,0.05592284733045254,0.07033379496279953,0.8737433577067479,-0.10125649542736109,-0.02816988404755666,0.1294263794749177
518,oscillating_session,12,1.0613147865129726,false,0.9622583932564863,0.6273259202967219,0.21821046256156582,0.15446361714171242,0.10054137509072802,0.024644081446340227,-0.1251854565370682
518,oscillating_session,13,0.9048669995329401,false,0.8840344997664701,0.06993523154659227,0.08750599841890462,0.8425587700345032,-0.09683824406152924,-0.021960482230360207,0.11879872629188942
518,oscillating_session,14,1.0610747571096797,false,0.9621383785548399,0.6255617025621313,0.21900965146382861,0.15542864597404007,0.09890117046159125,0.024078758352225033,-0.12297992881381631
518,oscillating_session,15,0.89922612927152,false,0.88121406463576,0.06134727962367973,0.0767737127472087,0.8618790076291115,-0.10003350755842166,-0.025815650768428428,0.12584915832685
518,oscillating_session,16,1.060746066854166,false,0.961974033427083,0.6247814841334308,0.21939094297117803,0.15582757289539123,0.09900680606203022,0.0247142135292909,-0.12372101959132104
518,oscillating_session,17,0.9050142648825059,false,0.884108132441253,0.07017159471698323,0.08775569668840527,0.8420727085946115,-0.09707820258151312,-0.022190624414328203,0.11926882699584135
518,oscillating_session,18,1.0612882153464773,false,0.9622451076732387,0.6261066747395105,0.21869877074906757,0.15519455451142186,0.09882578219969901,0.023749485128168962,-0.12257526732786794
518,oscillating_session,19,0.9027114337943478,false,0.8829567168971739,0.06665930459032184,0.08354025383314719,0.849800441576531,-0.09865616350496731,-0.023922915485057872,0.12257907899002518
519,oscillating_session,0,1.074817970895286,false,0.969009985447643,0.6269855991937731,0.21833632672483153,0.1546780740813954,0.08809567975813187,-0.03449910198255052,-0.05359657777558141
519,oscillating_session,1,0.8851677477100537,false,0.8741848738550269,0.06597611638310814,0.08266876270222269,0.8513551209146691,-0.10663586901250716,-0.06484964059456805,0.17148550960707515
519,oscillating_session,2,1.0673048812041985,false,0.9652534406020993,0.6243469609775766,0.21961134844742866,0.15604169057499473,0.09286614506958552,-0.004311972692635835,-0.08855417237694974
519,oscillating_session,3,0.9019076282330021,false,0.882554814116501,0.07016946782982265,0.08759808995985742,0.8422324422103199,-0.10124694639561632,-0.04262235843111645,0.1438693048267327
519,oscillating_session,4,1.0644599811535216,false,0.9638309905767608,0.6257880602376714,0.2189067867483523,0.1553051530139763,0.09581271524542329,0.009556958134766924,-0.10536967338019015
519,oscillating_session,5,0.9001598693202195,false,0.8816809346601098,0.06416930373136512,0.08064869656827113,0.8551819997003638,-0.10141672628009563,-0.0347875563596875,0.13620428263978318
519,oscillating_session,6,1.062374492250942,false,0.962788246125471,0.6244720332010011,0.2195559360361126,0.1559720307628863,0.09709911044482383,0.017320882388571213,-0.11441999283339505
519,oscillating_session,7,0.8964307556562692,false,0.8798163778281346,0.057778737768450314,0.07227553927645336,0.8699457229550962,-0.10203861131838854,-0.03205950135589791,0.13409811267428645
519,oscillating_session,8,1.061729754865937,false,0.9624658774329685,0.6257842930571608,0.21878171658324713,0.155433990359592,0.09897463866374112,0.02151020224290956,-0.12048484090665079
519,oscillating_session,9,0.9002834661875605,false,0.8817427330937803,0.06326092384576407,0.078816615923358,0.857922460230878,-0.09947476369880015,-0.026932388627930043,0.12640715232673028
519,oscillating_session,10,1.0617689993618844,false,0.9624854996809422,0.6272323004123408,0.21797066623966616,0.154797033347993,0.0995590783808129,0.022893543055341442,-0.12245262143615432
519,oscillating_session,11,0.8952838011589164,false,0.8792429005794582,0.05540336468499047,0.06954532954313034,0.8750513057718794,-0.1018573258516361,-0.028502120870221748,0.13035944672185784
519,oscillating_session,12,1.0610604822594172,false,0.9621312411297086,0.6261874965973332,0.21862835308663137,0.15518415031603536,0.09993511147755751,0.024773422453895078,-0.12470853393145265
519,oscillating_session,13,0.9025215259346673,false,0.8828617629673337,0.06634160696932727,0.08325172720607568,0.850406665824597,-0.09799918885411146,-0.023271592046440137,0.12127078090055154
519,oscillating_session,14,1.0610857563329774,false,0.9621438781664887,0.6260242474439787,0.21886796581549972,0.15510778674052167,0.09930535994451739,0.024394757150319107,-0.12370011709483641
519,oscillating_session,15,0.9031818272991996,false,0.8831919136495998,0.06736518405112989,0.08418609379857847,0.8484487221502915,-0.09808396705669248,-0.023328231599853005,0.12141219865654551
519,oscillating_session,16,1.0611436147011652,false,0.9621728073505826,0.6257314499201939,0.21881753911394125,0.15545101096586475,0.09885110282103449,0.02405967147471172,-0.12291077429574626
519,oscillating_session,17,0.9026999443320018,false,0.8829509721660009,0.06663419205826773,0.08332525467395124,0.8500405532677809,-0.09853340538385374,-0.023805915299698777,0.12233932068355247
519,oscillating_session,18,1.060886811717677,false,0.9620444058588385,0.6247168519887883,0.21934915953685802,0.15593398847435364,0.09845141421045861,0.02414303074908286,-0.12259444495954142
519,oscillating_session,19,0.8959904927075957,false,0.8795962463537979,0.05640154577687263,0.07081364383110578,0.8727848103920215,-0.10157860191625373,-0.027660533187367664,0.12923913510362128
520,oscillating_session,0,1.0744212072914818,false,0.9688116036457409,0.6255126514404565,0.219094768432655,0.15539258012688845,0.08765379543213697,-0.034271569470203544,-0.05338222596193348
520,oscillating_session,1,0.8869045661371522,false,0.8750532830685761,0.06915312271873549,0.08647623309427847,0.844370644186986,-0.10555020181402047,-0.0637756592306554,0.16932586104467584
520,oscillating_session,2,1.0678397922082348,false,0.9655208961041174,0.6259938828993808,0.2187655002781443,0.15524061682247486,0.0931670867843793,-0.004956181306299018,-0.0882109054780803
520,oscillating_session,3,0.9005811563685364,false,0.8818915781842682,0.0681599149793422,0.08541050185227389,0.8464295831683839,-0.1021332296269461,-0.043475826442170434,0.14560905606911656
520,oscillating_session,4,1.0643678840269748,false,0.9637849420134874,0.6255451386877248,0.21908036758721658,0.15537449372505854,0.09572230637365248,0.009667881210963486,-0.10539018758461605
520,oscillating_session,5,0.9004576348007323,false,0.8818298174003661,0.06461946962029909,0.08125828625381366,0.8541222441258872,-0.1012720862586709,-0.034579107552346416,0.1358511938110174
520,oscillating_session,6,1.06308232788688,false,0.96314216394344,0.6271296801065491,0.21824757708963138,0.1546227428038195,0.09786260276480535,0.016891411964102793,-0.11475401472890812
520,oscillating_session,7,0.9060934736607382,false,0.8846477368303691,0.0724857017815741,0.09053783333596219,0.8369764648824638,-0.09788937156212879,-0.026488934751228793,0.12437830631335756
520,oscillating_session,8,1.061810960763871,false,0.9625064803819355,0.6247771899655431,0.21942072416031053,0.15580208587414635,0.09716488636170056,0.02012261292144435,-0.11728749928314491
520,oscillating_session,9,0.90388669736902,false,0.88354434868451,0.06882225218887701,0.08602429071556557,0.8451534570955573,-0.09877106087980941,-0.025933100988412422,0.12470416186822181
520,oscillating_session,10,1.0619184173648184,false,0.9625602086824092,0.6266325018862353,0.21842965335765566,0.15493784475610914,0.09820333229334088,0.02156843810073833,-0.11977177039407916
520,oscillating_session,11,0.898462092191487,false,0.8808320460957435,0.06034459338690254,0.07535491513387754,0.8643004914792198,-0.1011440399444612,-0.02782451479661663,0.12896855474107782
520,oscillating_session,12,1.0615182224452582,false,0.9623601112226291,0.6268022532359337,0.2183602699918516,0.15483747677221468,0.0991364699935865,0.023424446099760576,-0.12256091609334707
520,oscillating_session,13,0.9049344982764671,false,0.8840682491382336,0.07008207789417713,0.08761856269618905,0.8422993594096339,-0.09762052360701645,-0.02282539991886634,0.12044592352588268
520,oscillating_session,14,1.0617502849595797,false,0.9624761424797899,0.6275169514269724,0.2180284997345452,0.15445454883848234,0.09889609553492706,0.023145201168300378,-0.1220412967032275
520,oscillating_session,15,0.9014054618226841,false,0.8823037309113421,0.06464414786378299,0.08131083106090078,0.8540450210753163,-0.09963457419450783,-0.024813659784283043,0.12444823397879101
520,oscillating_session,16,1.0617329022856228,false,0.9624674511428114,0.6278323511689756,0.2178134998963832,0.15435414893464122,0.09921225905540232,0.023581238801646615,-0.1227934978570489
520,oscillating_session,17,0.9042167938639722,false,0.8837093969319861,0.06892818728849522,0.08547102038840398,0.8456007923231007,-0.09822266782536254,-0.023195876691241152,0.12141854451660367
520,oscillating_session,18,1.0608309767654973,false,0.9620164883827487,0.6243697599202334,0.219601247783769,0.1560289922959976,0.09787660431176765,0.024001954534740688,-0.12187855884650844
520,oscillating_session,19,0.9024106680835429,false,0.8828063340417714,0.06619110592425691,0.08314267449362432,0.8506662195821187,-0.09893997318055558,-0.02413620381272491,0.12307617699328055
521,oscillating_session,0,1.0742812510014035,false,0.9687416255007018,0.6247897682463732,0.21927413363392434,0.15593609811970247,0.08743693047391193,-0.03421775990982273,-0.05321917056408926
521,oscillating_session,1,0.8857292743200842,false,0.8744656371600421,0.066963218325205,0.08318565966348437,0.8498511220113106,-0.10614211364461207,-0.06477897412800787,0.17092108777261994
521,oscillating_session,2,1.0677462823025943,false,0.9654741411512971,0.6258754350015251,0.21879994547968398,0.15532461951879095,0.09337418545166759,-0.004660996144745633,-0.08871318930692196
521,oscillating_session,3,0.8945478353843195,false,0.8788749176921598,0.057031453925929586,0.07192234537613827,0.871046200697932,-0.10529126450651138,-0.047325977332385666,0.1526172418388969
521,oscillating_session,4,1.0635721444212978,false,0.9633870722106489,0.6236645635417045,0.21991361860473677,0.15642181785355866,0.09628604773017452,0.0112691978359096,-0.10755524556608409
