session_id,injection_point,condition,window_index,target_multiplier,multiplier_clamped,delta_combat,delta_collect,delta_explore,soft_combat,soft_collect,soft_explore
ip5-s1,5,control,3,0.9887101102850597,false,0.048280587280255305,-0.02231802539455202,-0.02596256188570334,0.8141330766586381,0.11469123852738076,0.07117568481398111
ip5-s1,5,control,4,0.9819979748846042,false,0.02788443742915092,-0.011782042120956099,-0.01610239530819474,0.7944264977685452,0.12749315737814843,0.07808034485330645
ip5-s1,5,control,5,0.9226652815412242,false,0.07496314270865756,-0.042651943223094596,-0.03231119948556305,0.979239952796052,0.012811444916730672,0.007948602287217308
ip5-s1,5,control,6,0.9346067142633541,false,0.02176041680400609,-0.011275126763918647,-0.010485290040087608,0.8768606758225382,0.07474888989088924,0.04839043428657243
ip5-s1,5,control,7,0.9316582918379903,false,0.01129194665502431,-0.005075997504026014,-0.006215949150998365,0.8637261921299384,0.08413752732661267,0.05213628054344893
ip5-s1,5,control,8,0.9730643982848712,false,-0.05329468681267724,0.039163855909159107,0.014130830903518188,0.6597293605592905,0.2265277078665371,0.11374293157417242
ip5-s1,5,control,9,0.9185120591921254,false,0.04849422825072991,-0.030636166982183508,-0.01785806126854629,0.9457310572913036,0.03302482080455409,0.021244121904142328
ip5-s1,5,control,10,0.9915798903546069,false,-0.0643837157821957,0.03828219565346712,0.02610152012872853,0.6179654720989485,0.23211652927453943,0.14991799862651212
ip5-s1,5,control,11,0.9464462059322827,false,0.027865902417892996,-0.017196136772147513,-0.010669765645745483,0.8610804836503817,0.08547095017595771,0.0534485661736606
ip5-s1,5,control,12,0.9777920335534773,false,-0.028269551015076666,0.01973673048762206,0.00853282052745473,0.7018282079583754,0.19138437093637545,0.10678742110524919
ip5-s1,5,control,13,1.011293473253916,false,-0.11056008539568396,0.057613924172101566,0.05294616122358234,0.3992568756746082,0.3373784137055959,0.26336471061979594
ip5-s1,5,control,14,1.0232024026224946,false,0.00863395696020497,-0.0029537143368896235,-0.005680242623315346,0.6860102647985539,0.19310020951439347,0.12088952568705263
ip5-s1,5,control,15,0.9768861850238624,false,0.052449890401659816,-0.030595977259368357,-0.021853913142291376,0.8406973332302747,0.0980056187692414,0.0612970480004839
ip5-s1,5,control,16,1.0049512093045476,false,-0.054730622435522736,0.038163695572311945,0.01656692686321079,0.535878847507993,0.29660855094880745,0.1675126015431997
ip5-s1,5,control,17,0.9619519693360534,false,-0.11814885993345381,0.05825752811710405,0.059891331816349674,0.26975410007936673,0.40175168833709307,0.32849421158354014
ip5-s1,5,control,18,0.9461429561841836,false,-0.09529749046365521,0.06489184097170847,0.03040564949194674,0.22777647171190826,0.4821235926362118,0.29009993565188
ip5-s1,5,control,19,0.9804022717147365,false,-0.032162231909840466,0.03135567796927696,0.0008065539405635036,0.3429298430943022,0.4352282235998153,0.22184193330588262
ip5-s1,5,injected,0,1.0513465294117492,false,0.16294199460846276,-0.07759191164353407,-0.08535008296492874,0.8764733153615426,0.0746936278548865,0.04883305678357083
ip5-s1,5,injected,1,1.0118839897400176,false,0.11308175437419477,-0.05361255834050782,-0.05946919603368689,0.873214509189112,0.07703289388810648,0.0497525969227816
ip5-s1,5,injected,2,1.0123861733104915,false,0.0438407034084628,-0.013044206840070682,-0.030796496568392145,0.7554927603442003,0.15864817388238917,0.08585906577341057
ip5-s1,5,injected,3,0.9887101102850597,false,0.048280587280255305,-0.02231802539455202,-0.02596256188570334,0.8141330766586381,0.11469123852738076,0.07117568481398111
ip5-s1,5,injected,4,0.9819979748846042,false,0.02788443742915092,-0.011782042120956099,-0.01610239530819474,0.7944264977685452,0.12749315737814843,0.07808034485330645
